,popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
9222,0.481276,3000000,1145404,87,"['Science Fiction', 'Thriller']",19,6.9,1989,5276954.81712976,2014748.3851199
9226,0.4669,13800000,27100027,89,"['Drama', 'Animation', 'Family', 'Comedy', 'Fantasy']",133,6.3,1989,24273992.1587969,47668539.3406656
9228,0.452278,30000000,60864870,116,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",41,5.9,1989,52769548.1712976,107060389.646825
9229,0.448357,19000000,110879513,113,"['Drama', 'Crime', 'Mystery']",60,6.7,1989,33420713.8418218,195035393.41545
9231,0.438179,10000000,7825000,96,"['Crime', 'Thriller', 'Horror', 'Drama']",70,6.3,1989,17589849.3904325,13764057.1480134
9234,0.423064,5000000,16554699,109,"['Thriller', 'Comedy', 'Horror']",37,5.9,1989,8794924.69521628,29119466.2113944
9236,0.409695,7500000,145793296,99,"['Comedy', 'Drama']",181,6.9,1989,13192387.0428244,256448211.877475
9238,0.415913,19000000,18254702,104,"['Comedy', 'Drama']",86,6.9,1989,33420713.8418218,32109745.8847228
9239,0.382943,30000000,45892212,125,"['Action', 'Thriller', 'Crime']",114,6.0,1989,52769548.1712976,80723709.7273802
9247,0.337545,645180,14743391,103,['Drama'],94,7.3,1989,1134861.90297192,25933402.7194258
9254,0.307623,6500000,37295445,120,"['Crime', 'Drama']",134,7.5,1989,11433402.1037811,65602126.0499161
9264,0.26954,5000000,11642254,96,"['Horror', 'Thriller']",83,5.2,1989,8794924.69521628,20478549.4425161
9267,0.2578,12000000,15942628,108,"['Adventure', 'Drama', 'Action', 'Thriller']",24,5.0,1989,21107819.268519,28042842.5407693
9276,0.240681,15000000,30050028,114,"['Action', 'Thriller']",121,6.3,1989,26384774.0856488,52857546.6698281
9277,0.233923,8045760,35150960,95,"['Comedy', 'Crime', 'Mystery']",46,5.9,1989,14152370.6631566,61830009.2329119
9284,0.19766,15000000,40590000,96,['Comedy'],20,6.5,1989,26384774.0856488,71397198.6757657
9287,0.188629,33000000,1132112,137,"['Drama', 'Romance']",24,6.6,1989,58046502.9884274,1991367.95731013
9288,0.181067,2500000,4729352,100,"['Crime', 'Drama']",50,6.8,1989,4397462.34760814,8318858.9394341
9289,0.178696,6000000,14278900,100,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']",36,6.5,1989,10553909.6342595,25116370.0461047
9303,0.114027,7000000,793775,102,"['Adventure', 'Fantasy', 'Comedy', 'Family']",26,5.7,1989,12312894.5733027,1396238.26998906
9316,3.852269,25000000,377350553,84,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']",1703,7.3,1991,40027321.0482546,604173269.306698
9317,3.584406,100000000,520000000,137,"['Action', 'Thriller', 'Science Fiction']",2836,7.5,1991,160109284.193018,832568277.803697
9318,2.326917,70000000,300854823,144,"['Adventure', 'Fantasy', 'Comedy', 'Family']",834,6.5,1991,112076498.935113,481696503.565473
9319,1.606765,48000000,390493908,143,"['Adventure', 'Drama', 'Action', 'Romance']",518,6.5,1991,76852456.412649,625217000.916145
9320,1.301458,30000000,15556340,91,"['Action', 'Fantasy', 'Science Fiction']",93,4.8,1991,48032785.2579056,24907144.6206322
9321,1.287839,35000000,182300000,128,"['Crime', 'Thriller']",289,6.9,1991,56038249.4675565,291879225.083873
9322,1.28293,27000000,96900000,113,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",237,6.6,1991,43229506.732115,155145896.383035
9323,1.259634,23000000,86930411,85,"['Action', 'Comedy', 'Crime']",257,6.5,1991,36825135.3643943,139183658.798149
9324,1.231168,24000000,83531958,120,"['Action', 'Thriller', 'Crime']",468,6.7,1991,38426228.2063245,133742420.026213
9326,1.020069,75000000,152368585,137,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",193,6.2,1991,120081963.144764,243956250.778531
9327,0.983036,30000000,191502426,99,"['Comedy', 'Family', 'Fantasy']",414,6.6,1991,48032785.2579056,306613163.480865
9328,0.977243,65000000,17218080,100,"['Action', 'Adventure', 'Comedy']",155,5.6,1991,104071034.725462,27567744.6397813
9329,0.963521,42000000,62000000,108,"['Action', 'Adventure', 'Science Fiction', 'Family']",149,6.3,1991,67245899.3610678,99267756.1996716
9330,0.915804,16000000,45361000,130,"['Drama', 'Thriller', 'Crime', 'Adventure']",375,7.0,1991,25617485.470883,72627172.4027952
9331,0.816448,38000000,34416893,140,"['Drama', 'Music']",129,6.5,1991,60841527.9933471,55104641.0237771
9332,0.799449,25000000,78,88,"['Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family']",161,6.0,1991,40027321.0482546,124.885241670554
9333,0.764796,40000000,8479793,94,"['Comedy', 'Adventure']",36,5.3,1991,64043713.6772075,13576935.8733497
9335,0.695385,19000000,272742922,118,"['Crime', 'Drama', 'Thriller']",2679,7.9,1991,30420763.9966735,436686740.101323
9336,0.693523,9000000,6153939,116,"['Comedy', 'Drama']",201,7.0,1991,14409835.5773716,9853027.68257501
9339,0.689242,11000000,34872033,89,"['Horror', 'Thriller', 'Comedy']",141,5.4,1991,17612021.261232,55833362.4198532
9341,0.662297,29000000,59509925,105,"['Adventure', 'Action', 'Comedy', 'Thriller']",274,6.4,1991,46431692.4159754,95280914.9413023
9342,0.658866,40000000,205405498,189,"['Drama', 'Thriller', 'History']",258,7.2,1991,64043713.6772075,328873272.540905
9343,0.649755,6500000,57504069,112,"['Crime', 'Drama']",168,7.3,1991,10407103.4725462,92069353.2577596
9344,0.63395,23000000,7434726,98,"['Action', 'Thriller']",44,6.4,1991,36825135.3643943,11903686.5803122
9345,0.627123,15000000,30102717,110,"['Thriller', 'Action', 'Crime', 'Drama']",113,5.1,1991,24016392.6289528,48197244.7113501
9347,0.601417,35000000,63710000,100,['Comedy'],128,6.8,1991,56038249.4675565,102005624.959372
9349,0.583385,13000000,20560255,90,['Horror'],114,5.5,1991,20814206.9450924,32918877.1087593
9351,0.533227999999999,26000000,124033791,112,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",114,6.1,1991,41628413.8901848,198589614.927564
9352,0.514489,26000000,181096164,84,"['Action', 'Comedy', 'War']",313,6.2,1991,41628413.8901848,289951771.881415
9354,0.483931,11000000,2807854,98,"['Drama', 'Adventure', 'Romance']",78,5.0,1991,17612021.261232,4495634.94058504
9356,0.474911,11000000,119418501,130,"['Drama', 'Comedy']",134,7.3,1991,17612021.261232,191200107.145132
9358,0.449397,8000000,2275557,79,"['Action', 'Thriller']",39,5.4,1991,12808742.7354415,3643378.02410413
9359,0.446515,19000000,174999005,99,"['Crime', 'Thriller']",114,6.1,1991,30420763.9966735,280189654.250405
9361,0.44464,18000000,11657385,77,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",21,5.3,1991,28819671.1547433,18664555.6791243
9368,0.386486,24000000,41895491,137,"['Drama', 'Comedy']",158,6.8,1991,38426228.2063245,67078570.7492506
9371,0.376137,10000000,25196249,105,"['Comedy', 'Family']",48,5.9,1991,16010928.4193018,40341533.9173906
9372,0.26744,14000000,2735731,85,"['Thriller', 'Comedy']",26,6.0,1991,22415299.7870226,4380159.32154651
9373,0.369101,30000000,49114016,134,"['Drama', 'Crime']",41,5.7,1991,48032785.2579056,78636099.4560447
9374,0.363923,6000000,1193062,91,"['Drama', 'Action', 'Comedy', 'Music', 'Romance']",14,3.9,1991,9606557.05158112,1910203.02817891
9375,0.304932,14000000,39673161,91,"['Action', 'Thriller', 'Crime']",44,5.6,1991,22415299.7870226,63520414.0938438
9380,0.350342,30000000,74787599,132,"['Drama', 'Romance']",18,5.9,1991,48032785.2579056,119741889.424045
9382,0.329328,14000000,32482682,132,"['Drama', 'Romance']",34,5.5,1991,22415299.7870226,52007789.6368945
9396,0.261842,8500000,47624253,97,"['Thriller', 'Crime', 'Drama']",58,6.0,1991,13609289.1564065,76250850.5805722
9397,0.275786,8000000,10400000,115,"['Crime', 'Comedy']",10,6.0,1991,12808742.7354415,16651365.5560739
9400,0.263047,35000000,23562716,109,"['Action', 'Comedy', 'Thriller', 'Family']",77,6.3,1991,56038249.4675565,37726095.9240339
9418,0.211558,23000000,20246790,104,"['Drama', 'Action', 'Thriller', 'Crime']",15,6.0,1991,36825135.3643943,32416990.5410637
9426,0.192123,22000000,11511031,98,"['Mystery', 'Thriller']",11,6.5,1991,35224042.5224641,18430229.3373364
9427,0.191606,14000000,34793160,107,"['Action', 'Adventure', 'Drama', 'Family']",59,6.5,1991,22415299.7870226,55707079.4241317
9432,0.172296,17000000,4603929,107,['Comedy'],25,6.6,1991,27218578.3128131,7371317.7666548
9435,0.1523,13000000,3752426,95,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",11,4.8,1991,20814206.9450924,6007982.40847272
9449,3.777441,28000000,140767956,131,"['Action', 'Thriller']",2800,7.2,1988,51628948.6465286,259560770.407171
9450,2.150682,18000000,151668774,104,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",564,6.7,1988,33190038.4156255,279660690.861712
9451,1.905883,12000000,78756177,85,"['Action', 'Comedy', 'Crime']",543,6.8,1988,22126692.2770837,145217807.783211
9452,1.651962,8000000,22433275,90,"['Comedy', 'Family']",52,6.2,1988,14751128.1847224,41364514.3910162
9453,1.628865,15000000,73326666,92,"['Fantasy', 'Comedy']",739,7.0,1988,27658365.3463546,135206381.190541
9454,1.45982099999999,25000000,354825435,133,['Drama'],934,7.4,1988,46097275.5772577,654259434.360614
9455,1.39258099999999,1500000,11806119,92,['Action'],180,6.4,1988,2765836.53463546,21769196.8416359
9456,1.279955,39000000,288752301,116,"['Comedy', 'Romance']",500,6.4,1988,71911749.900522,532427775.710571
9457,1.183033,63000000,189015611,102,"['Action', 'Adventure', 'Thriller', 'War']",385,5.7,1988,116165134.454689,348524188.34683
9460,1.144528,15000000,216614388,107,"['Comedy', 'Drama']",287,5.5,1988,27658365.3463546,399413325.505401
9461,1.115598,70000000,329803958,104,"['Fantasy', 'Animation', 'Comedy', 'Crime', 'Family']",723,6.9,1988,129072371.616321,608122557.535853
9462,1.101103,12300000,84460846,69,"['Animation', 'Adventure', 'Family']",340,6.9,1988,22679859.5840108,155736595.742013
9463,1.079886,20000000,171504781,104,"['Drama', 'Romance']",175,5.5,1988,36877820.4618061,316236126.102969
9465,0.891508,9000000,44196684,87,"['Horror', 'Thriller']",254,6.2,1988,16595019.2078127,81493868.8779591
9466,0.869474,35000000,57269863,126,"['Adventure', 'Drama', 'Action']",250,6.7,1988,64536185.8081608,105599386.279311
9468,0.78304,7000000,72500000,99,"['Horror', 'Thriller']",135,5.9,1988,12907237.1616321,133682099.174047
9470,0.75639,7000000,50888000,108,"['Comedy', 'Romance']",81,6.3,1988,12907237.1616321,93831926.3830196
9471,0.753578,29000000,34994648,104,"['Comedy', 'Action', 'Crime']",172,5.6,1988,53472839.6696189,64526317.3034052
9472,0.727397,7500000,62493712,108,"['Comedy', 'Crime']",270,6.8,1988,13829182.6731773,115231594.556391
9475,0.669161,19000000,8247943,95,"['Horror', 'Science Fiction']",65,6.0,1988,35033929.4387158,15208308.0566605
9476,0.657109,17500000,25024919,116,"['Comedy', 'Drama', 'Science Fiction']",46,5.7,1988,32268092.9040804,46143223.4976621
9481,0.588756,15000000,34604000,128,"['Thriller', 'Crime', 'Drama']",144,7.1,1988,27658365.3463546,63806004.963017
9483,0.572843,28000000,103173635,114,"['Comedy', 'Drama', 'Romance']",116,6.4,1988,51628948.6465286,190240939.396096
9484,0.540362,4000000,13008928,94,"['Action', 'Horror', 'Science Fiction', 'Thriller']",229,6.9,1988,7375564.09236123,23987045.5592281
9485,0.538522,3000000,7282851,97,"['Action', 'Horror', 'Science Fiction', 'Thriller']",25,6.1,1988,5531673.06927092,13428783.5814042
9488,0.513842,5000000,17768757,88,"['Horror', 'Thriller']",92,5.9,1988,9219455.11545154,32763651.5237731
9489,0.499298,7000000,20256975,96,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']",22,5.4,1988,12907237.1616321,37351654.3574648
9490,0.497587,10000000,21486757,104,"['Action', 'Comedy', 'Thriller', 'Crime', 'Romance']",25,6.0,1988,18438910.230903,39619238.3476228
9492,0.485136,2800000,19170001,88,"['Horror', 'Thriller']",81,5.4,1988,5162894.86465286,35347392.7565322
9494,0.481627,14000000,34670720,119,"['Drama', 'Romance']",124,6.7,1988,25814474.3232643,63929029.3720776
9495,0.480782,20000000,13854000,108,"['Comedy', 'Science Fiction']",65,5.6,1988,36877820.4618061,25545266.2338931
9496,0.469728,20000000,17637950,120,"['Thriller', 'Action', 'Crime', 'Drama', 'Mystery']",87,6.4,1988,36877820.4618061,32522457.6707157
9503,0.41037,6200000,9205924,89,"['Comedy', 'Horror']",35,6.1,1988,11432124.3431599,16974720.6228516
9508,0.384618,10500000,14144000,98,"['Horror', 'Thriller']",58,4.4,1988,19360855.7424482,26079994.6305893
9512,0.370575,30000000,38413606,126,"['Adventure', 'Comedy', 'Crime']",105,6.9,1988,55316730.6927092,70830503.267928
9514,0.35674,7500000,18869631,99,"['Action', 'Adventure', 'Drama', 'Thriller']",67,5.9,1988,13829182.6731773,34793543.2099266
9515,0.35363,7000000,8373585,164,['Drama'],76,6.7,1988,12907237.1616321,15439978.2125836
9519,0.336536,1300000,354704,102,"['Crime', 'Drama', 'Horror', 'Thriller']",11,6.8,1988,2397058.3300174,654035.521454225
9524,0.320295,24000000,43455230,91,['Comedy'],65,6.2,1988,44253384.5541674,80126708.5033247
9530,0.288071,13000000,8038508,115,"['Drama', 'Horror', 'Thriller']",65,6.9,1988,23970583.300174,14822132.7402396
9532,0.28514,6000000,28202109,95,"['Comedy', 'Family']",23,5.2,1988,11063346.1385418,52001615.6173144
9535,0.265664,4000000,9797098,86,"['Horror', 'Thriller']",11,4.9,1988,7375564.09236123,18064781.054536
9540,0.254085,1200000,3109904,90,['Horror'],30,5.4,1988,2212669.22770837,5734324.06827264
9542,0.246182,4000000,3468572,110,['Drama'],16,5.5,1988,7375564.09236123,6395668.7737424
9544,0.407649,10000000,3916303,100,"['Music', 'Comedy', 'Drama', 'Romance', 'Science Fiction']",43,5.5,1988,18438910.230903,7221235.94540164
9554,0.200403,15000000,21032267,123,"['Comedy', 'Drama']",19,5.1,1988,27658365.3463546,38781208.3165385
9555,0.199235,4500000,3813293,86,"['Thriller', 'Comedy', 'Horror', 'Science Fiction']",40,4.5,1988,8297509.60390639,7031296.73111311
9557,0.18872,7000000,5344577,113,"['Thriller', 'Drama', 'Horror', 'Science Fiction']",17,6.0,1988,12907237.1616321,9854817.55251493
9564,0.168545,2500000,589244,99,"['Documentary', 'Drama', 'Music']",18,7.2,1988,4609727.55772577,1086501.72200982
9565,0.167846,7000000,19595031,98,"['Horror', 'Thriller']",37,5.7,1988,12907237.1616321,36131101.7580763
9568,0.155543,6000000,46616067,120,"['Action', 'Crime', 'Drama']",36,6.4,1988,11063346.1385418,85954947.4730764
9569,0.154945,20000000,51684798,106,"['Comedy', 'Drama', 'Romance']",24,6.4,1988,36877820.4618061,95301135.0624359
9571,0.149591,2000000,725131,103,"['Comedy', 'Fantasy', 'Horror']",28,5.5,1988,3687782.04618061,1337062.54146449
9578,0.117336,2500000,1189315,93,"['Comedy', 'Horror']",19,5.4,1988,4609727.55772577,2192967.25212665
9585,0.077948,15000000,6908797,120,"['Drama', 'Foreign']",16,5.5,1988,27658365.3463546,12739068.7686532
9587,0.076438,16000000,4192440,105,"['Action', 'History', 'War']",22,4.6,1988,29502256.3694449,7730402.48084473
9590,0.057681,5000000,3569939,100,"['Fantasy', 'Adventure', 'Family']",10,5.7,1988,9219455.11545154,6582578.47507999
9594,3.474728,18000000,98235548,107,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1250,7.1,1987,34543447.8851637,188521918.489361
9595,2.0267,17000000,46357676,116,"['Drama', 'War']",1311,7.7,1987,32624367.4470991,88964109.1657392
9596,1.945847,6000000,213954274,100,"['Drama', 'Music', 'Romance']",654,6.9,1987,11514482.6283879,410595461.873724
9597,1.846689,22700000,38119483,96,"['Comedy', 'Science Fiction']",496,6.5,1987,43563125.9440676,73154354.1344381
9598,1.511663,40000000,191185897,130,"['Action', 'Adventure', 'Thriller']",238,6.0,1987,76763217.5225861,366901114.966543
9599,1.503371,13000000,53000000,102,"['Action', 'Thriller', 'Science Fiction']",834,6.8,1987,24948045.6948404,101711263.217426
9600,1.427206,3600000,5923044,84,"['Horror', 'Comedy', 'Fantasy']",383,7.5,1987,6908689.57703275,11366797.8741962
9601,1.393529,15000000,120207127,110,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",801,6.6,1987,28786206.5709698,230687145.941653
9602,1.354524,27000000,38122105,101,"['Action', 'Science Fiction']",352,6.3,1987,51815171.8277456,73159385.9633467
9603,1.285867,23000000,51881013,89,"['Adventure', 'Thriller']",111,3.7,1987,44138850.075487,99563837.1552779
9604,1.186793,16000000,30857814,98,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",1000,7.5,1987,30705287.0090344,59218627.2088375
9605,1.121083,5000000,44793222,96,"['Horror', 'Thriller']",168,6.2,1987,9595402.19032326,85961796.0980872
9606,1.082108,15000000,43848069,126,"['Crime', 'Drama']",294,6.7,1987,28786206.5709698,84147971.4648091
9607,1.07467,20000000,299965036,100,"['Action', 'Comedy', 'Crime']",333,6.1,1987,38381608.761293,575657032.690959
9608,1.065222,17000000,19300000,90,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",149,4.3,1987,32624367.4470991,37038252.4546478
9609,1.026436,6000000,29180280,94,"['Comedy', 'Crime']",268,7.0,1987,11514482.6283879,55999304.5252492
9610,1.016148,25000000,76270454,119,"['Crime', 'Drama', 'History', 'Thriller']",751,7.5,1987,47977010.9516163,146369136.273709
9611,1.011111,13000000,123922370,121,"['Comedy', 'Drama', 'War']",363,7.0,1987,24948045.6948404,237816996.10561
9612,0.97023,23000000,43984230,163,"['Drama', 'History']",165,7.1,1987,44138850.075487,84409275.3763364
9613,0.865812999999999,14000000,320145693,119,"['Horror', 'Drama', 'Romance', 'Thriller']",131,6.4,1987,26867126.1329051,614385336.766952
9617,0.754116,17000000,17185632,113,"['Horror', 'Mystery', 'Thriller']",139,6.7,1987,32624367.4470991,32980610.1869779
9618,0.721427,25000000,16057580,93,"['Action', 'Drama']",182,5.4,1987,47977010.9516163,30815787.6606582
9620,0.658247999999999,8500000,32222567,97,"['Comedy', 'Horror']",295,6.5,1987,16312183.7235495,61837697.9939276
9622,0.614942,3500000,14000000,92,['Horror'],42,5.8,1987,6716781.53322628,26867126.1329051
9624,0.601451,1880006,26713187,106,"['Comedy', 'Romance']",115,6.6,1987,3607882.73804417,51264754.610063
9625,0.598029,3000000,3221568,100,"['Comedy', 'Drama', 'Romance']",35,7.1,1987,5757241.31419396,6182448.12869506
9626,0.57606,20000000,51249404,133,"['Comedy', 'Drama', 'Romance']",42,6.3,1987,38381608.761293,98351728.6788724
9628,0.548575,18000000,39321715,95,"['Comedy', 'Romance']",57,5.6,1987,34543447.8851637,75461534.0476534
9630,0.5137,20000000,66673516,106,"['Action', 'Comedy', 'Crime']",74,5.8,1987,38381608.761293,127951840.29259
9634,0.47393,15000000,13290368,81,"['Romance', 'Comedy', 'Crime', 'Drama']",14,5.6,1987,28786206.5709698,25505285.2434804
9638,0.447184,10000000,14000,99,['Science Fiction'],35,6.0,1987,19190804.3806465,26867.1261329051
9641,0.406719,15000000,35509515,114,"['Crime', 'Drama', 'Action', 'Thriller', 'Mystery']",67,7.0,1987,28786206.5709698,68145615.6016633
9643,0.397728,12000000,110996879,111,['Comedy'],63,5.7,1987,23028965.2567758,213011939.175129
9646,0.380326,11000000,168000000,102,"['Family', 'Comedy', 'Drama']",103,6.1,1987,21109884.8187111,322405513.594861
9651,0.356749,3000000,14182492,101,['Horror'],62,6.5,1987,5757241.31419396,27217342.9602084
9653,0.349927,1000000,14564027,94,['Horror'],189,6.7,1987,1919080.43806465,27949539.3151454
9654,0.187714,7200000,2300000,99,"['Adventure', 'Drama', 'Fantasy', 'Family', 'Mystery']",11,6.1,1987,13817379.1540655,4413885.0075487
